date,year,month,quarter,mode,scenario,ads_revenue,cloud_revenue,new_geo_revenue,device_revenue,revenue,platform_revenue,frontier_revenue,total_mau_m,cloud_customers,cloud_arpu_annual,device_units,marketing_spend,gross_logo_adds,churn_rate,compute_units,infra_unit_cost,cogs,gross_profit,rnd_expense,snm_expense,gna_expense,opex,operating_income,sbc,interest_income,tax,net_income,platform_operating_income,frontier_operating_income,depreciation,capex,headcount_total,hc_Engineering,hc_Research,hc_Sales_Marketing,hc_G_and_A,hc_Operations,comp_Engineering,comp_Research,comp_Sales_Marketing,comp_G_and_A,comp_Operations,cash,accounts_receivable,accounts_payable,deferred_revenue,ppe_net,other_assets,total_assets,total_liabilities,retained_earnings,paid_in_capital,total_equity,balance_check,cfo,cfi,cff,net_change_in_cash,event_notes,mau_NA,mau_EU,mau_APAC,mau_LATAM,mau_ROW,arpu_NA,arpu_EU,arpu_APAC,arpu_LATAM,arpu_ROW,fx_NA,fx_EU,fx_APAC,fx_LATAM,fx_ROW,adsrev_NA,adsrev_EU,adsrev_APAC,adsrev_LATAM,adsrev_ROW
2024-09-01,2024,9,2024-Q3,plan,Base Plan,2299349759.9355006,105596421.51998667,0.0,287511339.32944953,2692457520.784937,2404946181.4554873,287511339.32944953,3628.055544608888,20134.25358527055,62935.38783910239,668631.0216963943,17967209.77287405,776.7909208772709,0.011,2801741074.379721,0.07980263843975732,798350307.2948918,1894107213.490045,723051105.9089363,265260199.2089382,261897650.7858569,1250208955.9037313,643898257.5863137,345284319.2349764,108596368.36556692,120399140.15230091,632095485.7995797,1082560749.1495492,-438662491.5632356,279734968.00090486,753888105.8197824,55539.13019007765,24811.698418675067,5282.418195798547,10852.038851280004,6533.383912172875,8059.590812151158,479692836.0943846,117974006.3728342,160971909.62732005,83845093.5395519,81267540.68919085,37652630124.565056,3365571900.981171,2435002590.4625845,174234095.50797802,10519708245.751476,12000000000.0,63537910271.2977,2609236685.9705625,28839672781.113144,32089000804.21399,60928673585.32713,0.0,1173477647.904748,-753888105.8197824,0.0,419589542.0849656,,424.45744673611233,547.6063642901175,1328.322772770224,425.34340146300104,902.3255593494329,21.590538393130945,14.008176766400558,5.632137077524545,3.976906270265478,2.5127845543263474,1.0,1.05,0.93,0.88,0.85,763688733.3338639,671209590.5709167,579800435.3065528,124047061.62157874,160603939.10258883
2024-10-01,2024,10,2024-Q4,plan,Base Plan,2416454379.432052,110060684.50720292,0.0,301886906.29592204,2828401970.235177,2526515063.939255,301886906.29592204,3649.5713740994142,20695.72227166442,63816.48326884982,702062.572781214,18685898.16378901,782.9454758318448,0.011,2834476268.0948715,0.07956323052443805,833539017.6654105,1994862952.5697665,731271362.757659,267428436.86664084,265578639.5647117,1264278439.1890116,730584513.380755,347948360.6632838,109820171.19664809,134464749.53238449,705939935.0450186,1175318643.6853347,-444734130.3045797,296233979.4939434,791952551.6658497,55902.02426214394,25009.55038614519,5340.4130831091215,10904.861699125677,6554.772510998534,8092.426582765417,483517974.13214034,119269225.52277039,161755448.53703088,84119580.55781452,81598634.70955129,38099713850.42123,3535502462.793971,2486481120.6662545,181600129.43688482,11015426817.923382,12000000000.0,64650643131.13858,2668081250.1031394,29545612716.15816,32436949164.877274,61982561881.03543,7.62939453125e-06,1239036277.5220227,-791952551.6658497,0.0,447083725.85617304,,425.15847271860247,548.9569093134874,1335.8333028488682,428.7351494767746,910.8875397416815,22.581587962037396,14.63982734952674,5.9041288212653,4.178237474070613,2.64382342641913,1.0,1.05,0.93,0.88,0.85,800062787.4583832,703205507.7844356,611237222.5410917,131366199.65297587,170582661.995166
2024-11-01,2024,11,2024-Q4,plan,Base Plan,2628173315.2361865,114629559.32975157,0.0,316981251.6107182,3059784126.1766562,2742802874.565938,316981251.6107182,3671.242446962727,21257.248328613547,64709.91403461372,737165.7014202748,19433334.090340573,789.1790019374341,0.011,2867751739.710729,0.07932454083286473,876965805.7229595,2182818320.4536967,739744205.1319299,269634780.00864154,269470178.73637414,1278849163.8769455,903969156.5767512,350634578.22518545,111124165.39706191,162414931.5158101,852678390.458003,1354998166.4656239,-451029009.88887256,314082720.2299739,856739555.3294638,56267.59366644839,25208.980052988056,5399.0446877013455,10957.941664854243,6576.231130531054,8125.39613037369,487373614.3577691,120578664.69199671,162542801.3620046,84394966.17514853,81931077.6479347,38542761617.77451,3824730157.7208204,2550561805.905486,189138772.89409012,11558083653.022871,12000000000.0,65925575428.5182,2739700578.7995763,30398291106.616165,32787583743.10246,63185874849.71863,0.0,1299787322.6827497,-856739555.3294638,0.0,443047767.3532859,,425.8606565024975,550.3107851452245,1343.3862985565136,432.15394376550944,919.5307629929821,24.442114698080367,15.833742915528793,6.405185704506713,4.542910458651561,2.8787432433016655,1.0,1.05,0.93,0.88,0.85,867411250.9694873,762429455.867825,666859500.4236885,143970689.19785577,187502418.77733013
2024-12-01,2024,12,2024-Q4,plan,Base Plan,2797791838.4807615,119305526.79057424,0.0,332830314.1912541,3249927679.4625897,2917097365.2713356,332830314.1912541,3693.070000000004,21818.908994022244,65615.85283109831,774023.9864912885,20210667.453954197,795.4903970234476,0.011,2901578712.5204144,0.07908656721036614,918922579.0597451,2331005100.4028444,748433999.8965259,271880445.8664542,273536248.18235934,1293850693.9453392,1037154406.4575052,353343166.98333335,112416388.05184233,183931327.1214956,965639467.3878518,1494650219.745432,-457495813.2879268,333040631.6935057,909979750.2495252,56635.86000000002,25410.00000000002,5458.319999999989,11011.28,6597.760000000008,8158.500000000009,491260000.0000003,121902479.99999975,163333986.66666666,84671253.33333345,82264875.00000009,39115208596.36966,4062409599.328237,2610929363.9825244,196854119.2044475,12135022771.57889,12000000000.0,67312640967.27679,2807783483.1869717,31363930574.004017,33140926910.085793,64504857484.08981,0.0,1482426728.8446698,-909979750.2495252,0.0,572446978.5951446,,426.5640000000005,551.6680000000009,1350.9820000000004,435.6000000000002,928.2560000000017,25.894079999999978,16.761335999999993,6.801192,4.834511999999991,3.0679679999999983,1.0,1.05,0.93,0.88,0.85,920456861.7600002,809085611.9892011,712092317.7171603,154433651.32799977,201723395.68640026
2025-01-01,2025,1,2025-Q1,plan,Base Plan,2216438264.2265177,124091117.51753236,0.0,349471829.9008168,2690001211.644867,2340529381.74405,349471829.9008168,3715.0552804281056,22380.77951831058,66534.47477073368,812725.185815853,21019094.152112365,801.878523222583,0.011,2935968625.8519044,0.07884930750873503,906757246.4953744,1783243965.1494925,756684890.5931578,274166698.20548797,277120600.848597,1307972189.6472428,475271775.5022497,356074323.7902795,114086025.07274485,94297248.09199913,495060552.48299545,938566899.0308688,-463295123.5286191,348732305.42810076,753200339.2605628,57006.84504593859,25612.622908298465,5518.24608717666,11064.877962189152,6619.35934938541,8191.738738888905,495177376.22710365,123240829.28027874,164129023.10580575,84948444.98377942,82600032.28379646,40241513080.3542,3362501514.5560837,2582762696.0546165,204750343.90392843,12539490805.411352,12000000000.0,68143505400.32164,2787513039.9585447,31858991126.48701,33497001233.876072,65355992360.36308,1.52587890625e-05,1879504823.2451022,-753200339.2605628,0.0,1126304483.9845395,,427.2685051264728,553.0285621127482,1358.620648643768,439.0735355708307,937.064028974286,20.41420191080614,13.203950507327727,5.374134825548193,3.828611690007807,2.4331502731663917,1.0,1.05,0.93,0.88,0.85,726862127.8150104,638939154.2865926,565859317.0503645,123276418.54436634,161501246.53018382
2025-02-01,2025,2,2025-Q1,plan,Base Plan,2217752301.1400094,128988912.59635498,0.0,366945421.3958576,2713686635.132222,2346741213.7363644,366945421.3958576,3737.199545970434,22942.933153338883,67465.95741752395,853361.4451066456,21859857.91819686,808.3422097297192,0.011,2970933137.785473,0.07861275958620882,936240828.5414691,1777445806.590753,765007996.6445841,276494849.169579,280733961.9150984,1322236807.7292614,455208998.8614917,358828247.30547404,117371079.81769976,91612812.58867064,480967266.09052086,924278139.0217142,-469069140.1602225,364562144.13303876,759832257.8370223,57380.57077521826,25816.861560121793,5578.8300939923965,11118.736815169457,6641.029409420163,8225.112896514445,499125990.1623547,124593872.09916353,164927929.42501363,85226544.08755876,82936555.03985399,40707557495.83073,3392108293.9152775,2625807129.318267,212831705.78398573,12934760919.115335,12000000000.0,69034426708.86133,2838638835.1022525,32339958392.57753,33855829481.181545,66195787873.75908,0.0,1225876673.3135476,-759832257.8370223,0.0,466044415.4765253,,427.9741738004391,554.3924797387075,1366.3024873175307,442.57476960208777,945.9556355116691,20.32697784631055,13.137345780597197,5.3634046922065926,3.8294683716619247,2.4372244493858113,1.0,1.05,0.93,0.88,0.85,724951795.8028822,637283999.142886,567922570.7875596,124287246.0343623,163306689.37231943
2025-03-01,2025,3,2025-Q1,plan,Base Plan,2315327026.312879,134001544.21622784,0.0,385292692.4656505,2834621262.9947577,2449328570.529107,385292692.4656505,3759.5040649485954,23505.441144223616,68410.48082136929,896029.517361978,22734252.234924737,814.8802555714602,0.011,3006484127.9247437,0.07837692130745019,973756612.9720898,1860864650.022668,773488874.3701899,278866261.1991594,284461489.77675295,1336816625.3461022,524048024.67656565,361605138.0124297,118730376.0295063,102844544.11297151,539933856.5931004,998967151.3068645,-474919126.6302988,381097434.8338415,793693953.6385322,57757.059348307186,26022.728839635773,5640.079243649511,11172.857828840037,6662.770411592534,8258.623024589328,503106090.8996249,125961769.77483909,165730724.46112722,85505553.61543752,83274448.83127572,41109679432.701996,3543276578.7434473,2681884033.0440755,221102547.95677596,13347357437.920027,12000000000.0,70000313449.36548,2902986581.0008516,32879892249.17063,34217434619.193974,67097326868.36461,1.52587890625e-05,1195815890.5098007,-793693953.6385322,0.0,402121936.8712685,,428.68100794359265,555.7597611534795,1374.0277602239973,446.10392296518455,954.9316126623413,21.117690047813248,13.6378077353758,5.584776107049651,3.996399006928798,2.5471546258577704,1.0,1.05,0.93,0.88,0.85,754396054.5947466,663192667.346084,594706898.9434494,130739346.81317432,172292058.6154248
2025-04-01,2025,4,2025-Q2,plan,Base Plan,2414882902.353908,139131696.3288721,0.0,404557327.08893305,2958571925.7717133,2554014598.6827803,404557327.08893305,3781.970116374886,24068.37272401126,69368.22755286845,940830.9932300769,23643622.32432173,821.4914323741041,0.011,3042633700.2249384,0.07814179054352784,1012753600.6903467,1945818325.0813665,782130630.3541608,281282349.02600795,288305889.3763818,1351718868.7565506,594099456.324816,364405198.23605424,119903231.67871416,114240430.08056483,599762257.9229653,1074940590.7893984,-480841134.46458244,398355771.06750983,828400139.2160798,58136.33311690301,26230.23773374631,5702.000838652785,11227.242279281305,6684.582588148623,8292.269677073993,507117929.51909536,127344685.39657886,166537427.1426727,85785476.54790732,83613719.24382943,41555214581.48084,3698214907.2146416,2739769671.2978077,229567298.942639,13777401806.068596,12000000000.0,71030831294.76407,2969336970.2404466,33479654507.093597,34581839817.43003,68061494324.52363,0.0,1273935287.9949303,-828400139.2160798,0.0,445535148.77885044,,429.3890094808006,557.130414653075,1381.7967129466347,449.6612182927938,963.9927610015817,21.917735710854434,14.143509066923254,5.8096055097508374,4.166533469958429,2.659443513869388,1.0,1.05,0.93,0.88,0.85,784269568.9121464,689480668.7216419,622146269.2590034,137392091.18500865,181594304.2761079
2025-05-01,2025,5,2025-Q2,plan,Base Plan,2467115339.388482,144382105.32193813,0.0,424785193.4433797,3036282638.1538,2611497444.71042,424785193.4433797,3804.598990045603,24631.795111165484,70339.38273860862,987872.5428915807,24589367.2172946,828.1744871183483,0.011,3079394185.881782,0.07790736517189725,1049629564.2095809,1986653073.944219,790893276.5223999,283744581.7476443,292226767.24618965,1366864625.516234,619788448.4279852,367228632.1601516,121202709.1959858,118558585.21983536,622432572.4041356,1106564401.0641747,-486775952.6361896,416067419.7900737,850159138.6830641,58518.41462566455,26439.401332918736,5764.602261680119,11281.891448785063,6706.466172094839,8326.053410185787,511161759.1030956,128742783.84418933,167348056.49031177,86066315.8752171,83954371.88604002,42076167573.77879,3795353297.6922503,2793628393.5635085,238230473.78119797,14211493524.961586,12000000000.0,72083014396.43263,3031858867.3447065,34102087079.497734,34949068449.59018,69051155529.08792,0.0,1371112130.981012,-850159138.6830641,0.0,520952992.297948,,430.09818034010914,558.504448553965,1389.6095924574736,453.2468799928925,973.1398887011627,22.281570790263807,14.367150023712853,5.919545509246041,4.254825478859137,2.7197380355446263,1.0,1.05,0.93,0.88,0.85,798605254.3343158,702110255.1125103,637503934.7543566,141422334.03519234,187473561.152107
2025-06-01,2025,6,2025-Q2,plan,Base Plan,2520276780.5940223,149755560.70751765,0.0,446024453.11554873,3116056794.4170885,2670032341.30154,446024453.11554873,3827.3919866351903,25195.77350981231,71324.13409694914,1037266.1700361598,25572941.905986384,834.9281448696439,0.011,3116778146.2844477,0.07767364307638155,1087810236.7238376,2028246557.693251,799779094.6408453,286254484.98455036,296225995.9702724,1382259575.5956683,645986982.0975826,370075645.84509486,122722155.42352149,122993462.00337666,645715675.5177274,1138704469.1144223,-492717487.0168398,434244417.7575067,872495902.4367849,58903.3266139596,26650.232832003574,5827.890976462741,11336.806625884736,6728.421397200397,8359.974782408151,515237834.75206906,130156231.80766787,168162631.61729023,86348074.59740509,84296412.3892822,42618536303.65589,3895070993.0213604,2849308780.6999674,247096675.16740417,14649745009.640863,12000000000.0,73163352306.31812,3096405455.8673716,34747802755.015465,35319144095.43527,70066946850.45074,0.0,1414864632.313884,-872495902.4367849,0.0,542368729.8770992,,430.8085224527488,559.8818711931307,1397.4666471249611,456.8611342629183,982.3738116014313,22.649180398502804,14.592867818537083,6.03096283823823,4.344553963644011,2.781121406007495,1.0,1.05,0.93,0.88,0.85,813121661.8537294,714899687.2776992,653175379.7778214,145556242.45776975,193523809.22700226
2025-07-01,2025,7,2025-Q3,plan,Base Plan,2523905887.93244,155254905.82655168,0.0,468325675.7713262,3147486469.5303173,2679160793.7589912,468325675.7713262,3850.3504177912237,25760.371112678138,72322.67197430643,1089129.478537968,26595859.58222584,841.7511114737651,0.011,3154798376.0358124,0.07744062214715242,1123607362.967026,2023879106.5632913,808746263.9526608,288813643.12353253,300261341.78564715,1397821248.8618405,626057857.7014508,372946447.24567246,124304064.21899636,120057907.50727156,630304014.4131757,1124660889.7245984,-498603032.02314764,452604755.49643356,881296211.4684889,59291.092017629446,26862.74553106895,5891.874528675076,11391.989105385746,6750.448497999811,8394.034354499861,519346413.60066634,131585197.80707671,168981171.7298886,86630755.7243309,84639846.4078736,43214416290.79336,3934358086.9128966,2900842936.595774,256170594.6138103,15078436465.612919,12000000000.0,74227210843.31917,3157013531.209584,35378106769.42864,35692090542.68095,71070197312.10959,0.0,1477176198.6059585,-881296211.4684889,0.0,595879987.1374695,,431.5200377531396,561.2626909281151,1405.3681267218553,460.5042091040391,991.6953532840744,22.569213769459076,14.530077242378495,6.0234067811833425,4.3487645330697005,2.7878543024522036,1.0,1.05,0.93,0.88,0.85,811588998.1546383,713579147.0894381,656045552.60304,146859120.60460362,195833069.4807196
2025-08-01,2025,8,2025-Q3,plan,Base Plan,2527339394.115643,160883038.56988344,0.0,491741959.5598926,3179964392.245419,2688222432.6855264,491741959.5598926,3873.4756062302467,26325.649106646546,73335.18938194672,1143585.9524648665,27659693.965514876,848.6420762078687,0.011,3193467906.0431705,0.07720830028071096,1160522130.8857846,2019442261.3596344,817796186.7922841,291423701.6506666,304333790.15978706,1413553678.602738,605888582.7568965,375841246.2291081,126042047.51481396,117108900.84347367,614821729.4282367,1110312719.3449495,-504424136.5880529,471154547.78453183,890390029.8287175,59681.73397076974,27076.9528362396,5956.560546834398,11447.440188396049,6772.547709795397,8428.23268950429,523487754.8339656,133029852.2126349,169803696.12787473,86914362.27570759,84984679.61916825,43807905679.387245,3974955490.3067737,2954215815.9438787,265457013.64030772,15497671947.657104,12000000000.0,75280533117.35112,3219672829.5841866,35992928498.85688,36067931788.91006,72060860287.76694,0.0,1483879418.4226015,-890390029.8287175,0.0,593489388.593884,,432.2327281788966,562.6469161370729,1413.314282433166,464.17633433553596,1001.1053451455751,22.48728052270677,14.46611008748116,6.015258604922497,4.3525438852939935,2.794324038408825,1.0,1.05,0.93,0.88,0.85,809978217.4711426,712189820.0568093,658862444.6621124,148158843.48542327,198150068.44015563
2025-09-01,2025,9,2025-Q3,plan,Base Plan,2633860228.3779287,166642912.1166784,0.0,516329057.5378872,3316832198.032494,2800503140.494607,516329057.5378872,3896.768885834463,26891.666680851486,74361.88203329398,1200765.2500881099,28766081.724135473,855.5997143780501,0.011,3232800006.6824503,0.07697667537986883,1206255918.298068,2110576279.734426,827020693.9212047,294086369.57740915,308534751.0895297,1429641814.5881436,680934465.1462824,378760254.59325755,127773058.23154613,129393203.74045257,679314319.6373761,1191220980.2991061,-510286515.1528236,490502735.60638803,928713015.4490985,60075.27580752824,27292.86826054258,6021.956743210338,11503.161182356807,6794.719268659795,8462.570352758721,527662119.70382315,134490367.2650309,170630224.2049593,87198897.28113402,85330917.72365044,44333848409.702995,4146040247.5406175,3021875217.7533355,274960804.9925194,15935882227.499815,12000000000.0,76415770884.74344,3296836022.745855,36672242818.494255,36446692043.50331,73118934861.99756,3.0517578125e-05,1454655745.7648466,-928713015.4490985,0.0,525942730.3157481,,432.9465956708348,564.0345552188217,1421.3053668641394,467.8777416093013,1010.6046264713658,23.317781464581415,14.988749140048595,6.251672156052246,4.533673148102641,2.9148300830185634,1.0,1.05,0.93,0.88,0.85,841279508.6405848,739740089.768208,688628977.0135926,155555015.27345964,208656637.68208364
